	text	retweet_count	favorite_count	created_at	
1980	RT @MincomercioCo: <f0><U+009F><U+008E><U+00A5> #EnVideo Todos los anuncios de la campaña #MenosTrámites @MinSaludCol @Supernotariado @Supertransporte @INMdeColombia…	10	0	Wed Mar 14 15:41:23 +0000 2018	
1981	“El Modelo Integral de Atención en Salud, #MIAS, es una manera de reformar el sistema de salud desde abajo hacia ar… https://t.co/Y2HmXXYHQX	7	9	Wed Mar 14 15:40:16 +0000 2018	
1982	El ministro @agaviriau asiste a la ceremonia de entrega del certificado de acreditación en salud al Hospital Univer… https://t.co/8J1VkbyUpw	8	13	Wed Mar 14 15:36:27 +0000 2018	
1983	“La atención y primaria y la medicina familiar tienen que jugar un papel fundamental en el posconflicto. En ellas t… https://t.co/8HBPnTPH3A	6	10	Wed Mar 14 15:20:17 +0000 2018	
1984	"""Leishmaniasis y guerra: una historia que quedó atrás"": @agaviriau en la VII Cumbre de Medicina Familiar https://t.co/DNkvEM4Bqt"	8	3	Wed Mar 14 15:00:48 +0000 2018	
1985	Minsalud @agaviriau en la VII Cumbre de Medicina Familiar: el impacto de la paz en la salud https://t.co/tdOfA3Q2nt	59	63	Wed Mar 14 14:40:12 +0000 2018	
1986	En la VII Cumbre de Medicina Familiar, el ministro @agaviriau planteó el reto de acabar con el sesgo que el sistema… https://t.co/Q7sokdGyO4	9	9	Wed Mar 14 14:20:13 +0000 2018	
1987	RT @INCancerologia: El asbesto es un grupo de fibras y minerales usados para fabricar  tejas, envases médicos, frenos, tanques de agua y tu…	180	0	Wed Mar 14 14:10:56 +0000 2018	
1988	En la 7a Cumbre de Medicina Familiar, el ViceSalud Luis Fernando Correa Serna presenta un balance de los avances y… https://t.co/MU3647PbCx	6	5	Wed Mar 14 14:09:17 +0000 2018	
1989	Alejandro Gaviria Uribe, @agaviriau, ministro de Salud y Protección Social, en la VII Cumbre Iberoamericana de Medi… https://t.co/Dqz4DpdL7b	12	15	Wed Mar 14 14:00:55 +0000 2018	
1990	"""Las consecuencias del conflicto estarán con nosotros no por años, sino por décadas"": @agaviriau en VII Cumbre de M… https://t.co/S8zSGJ7rio"	9	8	Wed Mar 14 13:40:11 +0000 2018	
1991	8 beneficios de evitar el consumo y la exposición al humo del tabaco. #8HábitosSaludables https://t.co/2c8jqO1zSy	5	4	Wed Mar 14 13:20:13 +0000 2018	
1992	#AudicionSanaySegura en el curso de vida. https://t.co/F6OVnBSKdo , unos siete millones de personas en Colombia pad… https://t.co/Nn3z0GMSr8	3	1	Wed Mar 14 13:00:53 +0000 2018	
1993	Evite intoxicaciones al consumir pescado. https://t.co/NuzWXCIELa https://t.co/EiZSdRRtmA	43	4	Wed Mar 14 12:40:11 +0000 2018	
1994	Víctimas de carros “fantasma” o sin SOAT le costaron al sistema de salud $249.000 millones en 2017.… https://t.co/Q583cHIcKG	8	4	Wed Mar 14 12:20:12 +0000 2018	
1995	Informativo #SemanaMinSalud, marzo 13 al 20 de 2018. https://t.co/lF3y3v4DNd	15	7	Wed Mar 14 03:34:02 +0000 2018	
1996	Si ya se registró en mi seguridad social como ciudadano y tiene un empleado o más, también debe registrarse como em… https://t.co/AVndOJYyu0	4	4	Tue Mar 13 23:00:46 +0000 2018	
1997	Detectar a tiempo el #CáncerInfantil puede cambiar la historia de niños, niñas y adolescentes que padecen esta enfe… https://t.co/cGagcOsqzf	7	4	Tue Mar 13 22:40:08 +0000 2018	
1998	8 beneficios de alimentarse saludablemente. #8HábitosSaludables https://t.co/uQBp3b5l7a https://t.co/9dy1yqMDL6	5	4	Tue Mar 13 22:20:09 +0000 2018	
1999	RT @dermatologico: Te esperamos el 16 de marzo en la #RendicionDeCuentas2017 para que te enteres de la excelente la… https://t.co/toy8vpcGHv	3	0	Tue Mar 13 22:00:37 +0000 2018	
2000	#AudiciónSanaySegura es identificar los factores de riesgo de pérdida auditiva, adoptar conductas protectoras y est… https://t.co/ynIyD0T0Xh	3	1	Tue Mar 13 21:40:10 +0000 2018	
2001	#AudiciónSanaySegura es identificar los factores de riesgo de pérdida auditiva, adoptar conductas protectoras y est… https://t.co/ynIyD0T0Xh	3	1	Tue Mar 13 21:40:10 +0000 2018	
2002	Desde el 1 de marzo entraron en vigencia los cambios en el pago de la #PlanillaElectrónica #PILA para trabajadores… https://t.co/3AsiYHfdkp	6	2	Tue Mar 13 21:20:11 +0000 2018	
2003	Las infecciones respiratorias en el primer pico epidemiológico deben ser una preocupación muy seria.… https://t.co/GvtAqEPbj0	11	7	Tue Mar 13 21:00:32 +0000 2018	
2004	Cinco cambios para reducir el riesgo de padecer #DiabetesTipo2: bajar de peso, reducir el consumo de grasas, increm… https://t.co/bVWsqO5bWf	10	9	Tue Mar 13 20:40:11 +0000 2018	
2005	El #LavadoDeManos con agua y jabón interrumpe la cadena de transmisión de enfermedades. https://t.co/zy6dAEEyQA https://t.co/89OgcUi4vB	12	10	Tue Mar 13 20:20:12 +0000 2018	
2006	8 beneficios de evitar el consumo y la exposición al humo del tabaco. #8HábitosSaludables https://t.co/2c8jqO1zSy	6	5	Tue Mar 13 20:00:39 +0000 2018	
2007	#AudicionSanaySegura en el curso de vida. https://t.co/F6OVnBSKdo , unos siete millones de personas en Colombia pad… https://t.co/xxgznXS7xs	1	4	Tue Mar 13 19:40:12 +0000 2018	
2008	Evite intoxicaciones al consumir pescado. https://t.co/NuzWXCIELa https://t.co/EiZSdRRtmA	30	12	Tue Mar 13 19:20:10 +0000 2018	
2009	Víctimas de carros “fantasma” o sin SOAT le costaron al sistema de salud $249.000 millones en 2017.… https://t.co/vkCM5y3RhO	7	6	Tue Mar 13 19:00:47 +0000 2018	
2010	#AudiciónSanaySegura Es poder escuchar de manera natural los sonidos del ambiente, habla y lenguaje. https://t.co/tZyXq1s7VB	4	4	Tue Mar 13 18:40:12 +0000 2018	
2011	La obesidad y el sobrepeso son los principales factores de riesgo asociados a la diabetes tipo 2. &gt				
2012	“Estamos aquí construyendo salud para el futuro. Cali es un ejemplo para todos”. El ministro @agaviriau acompaña jo… https://t.co/eT3Iw9k0Hq	15	21	Tue Mar 13 18:05:50 +0000 2018	
2013	El ministro @agaviriau acompaña jornada de vacunación contra el VPH en el colegio  parroquial San Joaquín, en Cali. https://t.co/Q3KclbMpvo	9	13	Tue Mar 13 18:01:21 +0000 2018	
2014	Ocho beneficios de alimentarse saludablemente. #8HábitosSaludables https://t.co/uQBp3b5l7a https://t.co/9dy1yqMDL6	3	2	Tue Mar 13 18:00:55 +0000 2018	
2015	Evite el contacto con personas que tengan gripa o tos. #Prevenga #EnfermedadesRespiratorias. https://t.co/LdApk3pmnk	21	8	Tue Mar 13 17:40:12 +0000 2018	
2016	Nubia Muñoz Calero, científica y médica colombiana, nominada al premio nobel por sus avances en el estudio de la va… https://t.co/6gSEIG65In	30	52	Tue Mar 13 17:20:13 +0000 2018	
2017	RT @SaludCali: En #CaliCo Minsalud @agaviriau reconoce iniciativa de vacunación contra #VPH y hace un nuevo llamado a padres de familia par…	30	0	Tue Mar 13 17:04:28 +0000 2018	
2018	Le invitamos a ver el informativo #SemanaMinsalud, edición del 5 al 12 de marzo de 2018 https://t.co/SKAxxbbIpg	1	1	Tue Mar 13 17:00:54 +0000 2018	
2019	RT @SaludCali: #AEstaHora Minsalud @agaviriau y secretario @alexduran76 encabezan nueva jornada de vacunación contra el VPH @MinSaludCol @A…	5	0	Tue Mar 13 16:54:26 +0000 2018	
2020	RT @agaviriau: @dianaguarnizop No avalamos tampoco tenemos injerencia directa sobre iniciativas privadas. Simplemente garantizamos que se c…	4	0	Tue Mar 13 16:49:37 +0000 2018	
2021	"En cumplimiento de la sentencia T-544 de la @CConstitucional, el @MinSaludCol expide la Resolución 825 de 2018, ""po… https://t.co/s1X5sK5dur"	5	4	Tue Mar 13 16:40:12 +0000 2018	
2022	EPS serán responsables directos de la certificación de discapacidad. También tendrá a cargo el registro, localizaci… https://t.co/3sCvH9QQQI	13	17	Tue Mar 13 16:20:13 +0000 2018	
2023	La huella de las mujeres en la historia. #ColombianasEmpoderadas https://t.co/7xI3qbZ5bn	16	3	Tue Mar 13 16:00:46 +0000 2018	
2024	Alejandro Gaviria Uribe, @agaviriau, ministro de Salud y Protección Social, en la VII Cumbre Iberoamericana de Medi… https://t.co/dOibAKU11h	18	26	Tue Mar 13 15:55:55 +0000 2018	
2025	“La polarización a veces nos impide ver los avances sociales”: @agaviriau en la VII Cumbre Iberoamericana de Medici… https://t.co/hkRVmjzDYU	27	41	Tue Mar 13 15:53:18 +0000 2018	
2026	Respeta y apoya la #MisiónMédica. Su misión es proteger nuestra vida, tu misión dejarlos cumplir su labor.… https://t.co/fknSurZhR8	0	1	Tue Mar 13 15:40:14 +0000 2018	
2027	Objetivo del Plan Nal de Salud Rural: hacer efectivo el ejercicio del derecho a la salud en comunidades de  zonas r… https://t.co/SbNStgr1Le	11	16	Tue Mar 13 15:37:36 +0000 2018	
2028	En la VII Cumbre de Medicina Familiar, el ministro @agaviriau plantea el reto de acabar con el sesgo que el sistema… https://t.co/vxahFVji4R	4	7	Tue Mar 13 15:33:53 +0000 2018	
2029	Minsalud @agaviriau en la VII Cumbre de Medicina Familiar: el impacto de la paz en la salud https://t.co/tdOfA3Q2nt	5	10	Tue Mar 13 15:21:21 +0000 2018	
2030	¿El mundo se está quedando sin antibióticos? ¿Sabe qué es la #ResistenciaAntimicrobiana ? https://t.co/Tfv4Ht2R2O	12	10	Tue Mar 13 15:20:12 +0000 2018	
2031	"""Leishmaniasis y guerra: una historia que quedó atrás"": @agaviriau en la VII Cumbre de Medicina Familiar https://t.co/DNkvEM4Bqt"	5	12	Tue Mar 13 15:20:02 +0000 2018	
2032	"""Las consecuencias del conflicto estarán con nosotros no por años, sino por décadas"": @agaviriau en VII Cumbre de M… https://t.co/OFeWUwyaJj"	4	9	Tue Mar 13 15:18:43 +0000 2018	
2033	“La atención y primaria y la medicina familiar tienen que jugar un papel fundamental en el posconflicto. En ellas t… https://t.co/433T86335p	6	11	Tue Mar 13 15:04:08 +0000 2018	
2034	“El Modelo Integral de Atención en Salud, #MIAS, es una manera de reformar el sistema de salud desde abajo hacia ar… https://t.co/wOf4E5yhhA	13	24	Tue Mar 13 15:01:47 +0000 2018	
2035	En cumbre en Cali, el ministro @agaviriau plantea que la medicina familiar es fundamental para promover un sistema… https://t.co/SKc7fwlOY9	66	134	Tue Mar 13 15:01:43 +0000 2018	
2036	#LaMejorDieta es ser realista, constante y persistente. No hay dietas milagrosas. https://t.co/dxjHXVlYzH https://t.co/u5R5EIxMZr	16	2	Tue Mar 13 15:00:47 +0000 2018	
2037	Si no consumo alcohol reduzco el riesgo de cáncer y mejoro la salud de mi hígado. #EstilosDeVidaSaludables.… https://t.co/eX9NM4W1a4	4	5	Tue Mar 13 14:40:13 +0000 2018	
2038	Claudia Marcela Rojas Daza, medica cirujana, especialista en auditoria de salud y magister en dirección y gestión d… https://t.co/nBOopkbHxV	1	2	Tue Mar 13 14:20:13 +0000 2018	
2039	Hoy en Cali, el ministro @agaviriau participa en la VII Cumbre Iberoamericana de Medicina Familiar. https://t.co/Zzq51jIyLl	2	3	Tue Mar 13 14:19:41 +0000 2018	
2040	La diabetes es una enfermedad en la que los niveles de azúcar en la sangre se encuentran elevados. Aprenda más sobr… https://t.co/agatOgbRAD	1	3	Tue Mar 13 14:00:36 +0000 2018	
2041	El #autocuidado, los #hábitosdevidasaludable y detección temprana son alternativas contra varios tipos de cáncer.… https://t.co/wSnivZHMb9	1	3	Tue Mar 13 13:40:11 +0000 2018	
2042	Cuatro hábitos para tener #EstilosDeVidaSaludables #MiSaludEsPrimero https://t.co/ykn8C8gIYq	4	9	Tue Mar 13 13:20:11 +0000 2018	
2043	. @CEugeniaDvila Viceministra de Protección Social, su aporte al sistema de salud y protección social ha sido inneg… https://t.co/XlgPUoaGK2	6	9	Tue Mar 13 13:00:37 +0000 2018	
2044	La ley consagra tres causales por las cuales puedes pedir #InterrupciónVoluntariadelEmbarazo Infórmate en:… https://t.co/lp2jhi99Rx	2	3	Tue Mar 13 12:40:09 +0000 2018	
2045	Los riñones filtran 1.700 litros de sangre diarios. Por su bienestar, manténgalos saludables #CuidaTusRiñones https://t.co/UtxPuiAIut	9	15	Tue Mar 13 12:20:11 +0000 2018	
2046	RT @Gobatlantico: .@MinSaludCol gira al Cari $9.000 millones por servicios prestados a Caprecom <f0><U+009F><U+0093><U+009D>https://t.co/SWIsItAzE6 #AtlánticoLíder ht…	27	0	Mon Mar 12 23:01:03 +0000 2018	
2047	#SaludMental, clave para el desarrollo de empresas y trabajadores. https://t.co/7QQIbkmVYR https://t.co/Z7sPwzqFSr	19	6	Mon Mar 12 23:00:50 +0000 2018	
2048	¿El mundo se está quedando sin antibióticos?  #ResistenciaAntimicrobiana https://t.co/Tfv4Ht2R2O	20	16	Mon Mar 12 22:40:09 +0000 2018	
2049	Si no consumo alcohol reduzco el riesgo de cáncer y mejoro la salud de mi hígado. #EstilosDeVidaSaludables.… https://t.co/lDiwBLQFh0	9	9	Mon Mar 12 22:20:08 +0000 2018	
2050	La diabetes es una enfermedad en la que los niveles de azúcar en la sangre se encuentran elevados. Aprenda más sobr… https://t.co/hQq0kiySa5	11	17	Mon Mar 12 22:00:31 +0000 2018	
2051	El #autocuidado, los #hábitosdevidasaludable y detección temprana son alternativas contra varios tipos de cáncer.… https://t.co/3wLWmopBvX	3	2	Mon Mar 12 21:40:10 +0000 2018	
2052	Cuatro hábitos para tener #EstilosDeVidaSaludables #MiSaludEsPrimero https://t.co/ykn8C8gIYq	9	8	Mon Mar 12 21:20:10 +0000 2018	
2053	. @CEugeniaDvila Viceministra de Protección Social, su aporte al sistema de salud y protección social ha sido inneg… https://t.co/A3YgtQKQTK	1	2	Mon Mar 12 21:01:01 +0000 2018	
2054	La ley consagra tres causales por las cuales puedes pedir #InterrupciónVoluntariadelEmbarazo Infórmate en:… https://t.co/J9qwGziaMl	10	8	Mon Mar 12 20:40:12 +0000 2018	
2055	Los riñones filtran 1.700 litros de sangre diarios. Por su bienestar, manténgalos saludables #CuideSusRiñones https://t.co/UtxPuiAIut	14	20	Mon Mar 12 20:20:12 +0000 2018	
2056	Respeta y apoya la #MisiónMédica. Su misión es proteger nuestra vida, tu misión dejarlos cumplir su labor.… https://t.co/7I4YX0DC6k	3	6	Mon Mar 12 19:40:14 +0000 2018	
2057	¿El mundo se está quedando sin antibióticos? ¿Sabe qué es la #ResistenciaAntimicrobiana ? https://t.co/Tfv4Ht2R2O	33	26	Mon Mar 12 19:20:12 +0000 2018	
2058	#LaMejorDieta es ser realista, constante y persistente. No hay dietas milagrosas. https://t.co/dxjHXVlYzH https://t.co/u5R5EIxMZr	24	9	Mon Mar 12 19:01:06 +0000 2018	
2059	Claudia Marcela Rojas Daza, medica cirujana, especialista en auditoria de salud y magister en dirección y gestión d… https://t.co/QHA81dTHPI	1	3	Mon Mar 12 18:20:15 +0000 2018	
2060	RT @OPSOMS_Col: ¡Feliz lunes!, no olvides tomar agua en vez de bebidas gaseosas. https://t.co/fanykSDDpu	55	0	Mon Mar 12 18:16:29 +0000 2018	
2061	RT @ACHC_Oficial: Con la presencia de la Viceministra de salud @CEugeniaDvila se desarrolla capacitación a afiliados ACHC sobre modelos de…	9	0	Mon Mar 12 18:14:11 +0000 2018	
2062	Gobiernos de Japón y Colombia estrechan lazos en salud. Atención del cáncer cervical, urgencias y partos será forta… https://t.co/FXc2Ojr5m9	8	11	Mon Mar 12 18:00:41 +0000 2018	
2063	Las infecciones respiratorias en el primer pico epidemiológico deben ser una preocupación muy seria.… https://t.co/r1Ih5KVUIe	4	2	Mon Mar 12 17:40:12 +0000 2018	
2064	Cinco cambios para reducir el riesgo de padecer #DiabetesTipo2: bajar de peso, reducir el consumo de grasas, increm… https://t.co/COYL1VW9t9	9	5	Mon Mar 12 17:20:13 +0000 2018	
2065	RT @JuanManSantos: A las 12:00 m me dirigiré a los colombianos para compartirles importantes anuncios.	163	0	Mon Mar 12 17:02:25 +0000 2018	
2066	El #LavadoDeManos con agua y jabón interrumpe la cadena de transmisión de enfermedades. https://t.co/zy6dAEEyQA https://t.co/89OgcUi4vB	6	3	Mon Mar 12 17:01:07 +0000 2018	
2067	8 beneficios de evitar el consumo y la exposición al humo del tabaco. #8HábitosSaludables https://t.co/2c8jqO1zSy	7	13	Mon Mar 12 16:40:12 +0000 2018	
2068	#AudicionSanaySegura en el curso de vida. https://t.co/F6OVnBSKdo , unos siete millones de personas en Colombia pad… https://t.co/r38ETi7AE5	1	0	Mon Mar 12 16:20:14 +0000 2018	
2069	Evite intoxicaciones al consumir pescado. https://t.co/NuzWXCIELa https://t.co/EiZSdRRtmA	25	8	Mon Mar 12 16:00:46 +0000 2018	
2070	Víctimas de carros “fantasma” o sin SOAT le costaron al sistema de salud $249.000 millones en 2017.… https://t.co/jhhfxqFJ1P	3	1	Mon Mar 12 15:40:15 +0000 2018	
2071	#AudiciónSanaySegura Es poder escuchar de manera natural los sonidos del ambiente, habla y lenguaje. https://t.co/tZyXq1s7VB	3	0	Mon Mar 12 15:20:14 +0000 2018	
2072	La obesidad y el sobrepeso son los principales factores de riesgo asociados a la diabetes tipo 2. &gt				
2073	Ocho beneficios de alimentarse saludablemente. #8HábitosSaludables https://t.co/uQBp3b5l7a https://t.co/9dy1yqMDL6	8	4	Mon Mar 12 14:40:13 +0000 2018	
2074	Evite el contacto con personas que tengan gripa o tos. #Prevenga #EnfermedadesRespiratorias. https://t.co/LdApk3pmnk	25	10	Mon Mar 12 14:20:12 +0000 2018	
2075	Nubia Muñoz Calero, científica y médica colombiana, nominada al premio nobel por sus avances en el estudio de la va… https://t.co/BQvAhcY8tn	55	57	Mon Mar 12 14:00:37 +0000 2018	
2076	Le invitamos a ver el informativo #SemanaMinsalud, edición del 5 al 12 de marzo de 2018 https://t.co/SKAxxbbIpg	2	3	Mon Mar 12 13:40:10 +0000 2018	
2077	"En cumplimiento de la sentencia T-544 de la @CConstitucional, el @MinSaludCol expide la Resolución 825 de 2018, ""po… https://t.co/7dkx7Gbcuu"	28	22	Mon Mar 12 13:20:15 +0000 2018	
2078	EPS serán responsables directos de la certificación de discapacidad. También tendrá a cargo el registro, localizaci… https://t.co/kxmgKHHdT1	16	4	Mon Mar 12 13:00:50 +0000 2018	
2079	La huella de las mujeres en la historia. #ColombianasEmpoderadas https://t.co/7xI3qbZ5bn	25	10	Mon Mar 12 12:40:12 +0000 2018	
2080	#CuideSusRiñones Disminuya el consumo de azúcares y aumentará su salud y su bienestar. https://t.co/rJf76NzMwY https://t.co/AFiYUATP2T	41	38	Mon Mar 12 12:20:13 +0000 2018	
2081	RT @agaviriau: Colombia reglamenta la eutanasia para niños y adolescentes | Colombia | EL PAÍS https://t.co/EoR2ND5nA4	56	0	Sun Mar 11 17:52:46 +0000 2018	
2082	Evite intoxicaciones al consumir pescado. https://t.co/NuzWXCIELa https://t.co/EiZSdRRtmA	37	10	Sun Mar 11 17:05:08 +0000 2018	
2083	Fraude al sufragante: el que mediante maniobras engañosas obtenga que un ciudadano o un extranjero habilitado por l… https://t.co/iyXUns2pzM	2	6	Sun Mar 11 16:20:08 +0000 2018	
2084	Respeta y apoya la #MisiónMédica. Su misión es proteger nuestra vida, tu misión dejarlos cumplir su labor.… https://t.co/MdXtV4p84p	4	3	Sun Mar 11 16:05:09 +0000 2018	
2085	Aprovecha el medio día de descanso remunerado en tu trabajo, por cada vez que votes.  #VotaYGana Colombia necesita… https://t.co/mSgsj6vL31	8	10	Sun Mar 11 15:50:07 +0000 2018	
2086	#CuidaTusRiñones Disminuya el consumo de azúcares y aumentará su salud y su bienestar. https://t.co/rJf76NzMwY https://t.co/AFiYUATP2T	6	5	Sun Mar 11 15:00:20 +0000 2018	
